"","event.id","player_id","lastname","firstname","position","team_id","x_loc","y_loc","radius","game_clock","shot_clock","quarter","pointsMadeAfterRebound","homeOrVisitor","rebounder","velocity","GameID"
"5509",124,"201585","Koufos","Kosta","C",1610612758,80.47114,29.95925,0,78.43,13.43,1,1,2,"Koufos",8.75917506906991,"0021500189"
"5510",124,"201158","Belinelli","Marco","G-F",1610612758,82.44879,30.92948,0,78.43,13.43,1,1,2,"Koufos",7.00318702504842,"0021500189"
"5511",124,"203932","Gordon","Aaron","F",1610612753,83.92163,28.14358,0,78.43,13.43,1,1,2,"Koufos",8.78086250435007,"0021500189"
"5512",128,"201585","Koufos","Kosta","C",1610612758,86.70706,21.98556,0,55.44,15.1,1,1,2,"Cousins",1.1141051341772,"0021500189"
"5513",128,"201956","Casspi","Omri","F",1610612758,84.17542,19.78546,0,55.44,15.1,1,1,2,"Cousins",6.21013140743881,"0021500189"
"5514",128,"201158","Belinelli","Marco","G-F",1610612758,83.0212,39.27249,0,55.44,15.1,1,1,2,"Cousins",4.7036020210746,"0021500189"
"5515",128,"1626209","Hezonja","Mario","G-F",1610612753,66.6214,9.01209,0,55.44,15.1,1,1,2,"Cousins",4.79014802950095,"0021500189"
"5516",128,"201160","Smith","Jason","F-C",1610612753,70.45734,27.7737,0,55.44,15.1,1,1,2,"Cousins",1.46083474906049,"0021500189"
"5517",128,"200765","Rondo","Rajon","G",1610612758,84.39557,27.56123,0,55.44,15.1,1,1,2,"Cousins",5.83752471956769,"0021500189"
"5518",128,"203932","Gordon","Aaron","F",1610612753,88.29982,1.93171,0,55.44,15.1,1,1,2,"Cousins",0.404665510985585,"0021500189"
"5519",128,"-1","ball",NA,NA,NA,88.54889,25.54104,10.47027,55.44,15.1,1,1,2,"Cousins",6.00004627879299,"0021500189"
"5520",128,"202326","Cousins","DeMarcus","F-C",1610612758,90.68223,27.22102,0,55.44,15.1,1,1,2,"Cousins",7.55900420700801,"0021500189"
"5521",128,"203901","Payton","Elfrid","G",1610612753,88.47304,26.65659,0,55.44,15.1,1,1,2,"Cousins",4.22324602692137,"0021500189"
"5522",128,"203095","Fournier","Evan","F",1610612753,83.24169,48.33588,0,55.44,15.1,1,1,2,"Cousins",1.76940511829725,"0021500189"
"5523",130,"201160","Smith","Jason","F-C",1610612753,55.45175,22.97504,0,39.61,23.83,1,2,1,"Payton",6.89320539213266,"0021500189"
"5524",130,"1626209","Hezonja","Mario","G-F",1610612753,66.16105,5.42713,0,39.61,23.83,1,2,1,"Payton",6.10013105424043,"0021500189"
"5525",130,"203932","Gordon","Aaron","F",1610612753,66.73366,22.24413,0,39.61,23.83,1,2,1,"Payton",10.258142208144,"0021500189"
"5526",130,"203095","Fournier","Evan","F",1610612753,74.60961,45.4372,0,39.61,23.83,1,2,1,"Payton",7.83495837028284,"0021500189"
"5527",130,"200765","Rondo","Rajon","G",1610612758,78.80468,26.9632,0,39.61,23.83,1,2,1,"Payton",1.91381832115965,"0021500189"
"5528",130,"201585","Koufos","Kosta","C",1610612758,81.45371,16.53991,0,39.61,23.83,1,2,1,"Payton",5.53487974194691,"0021500189"
"5529",130,"202326","Cousins","DeMarcus","F-C",1610612758,86.33784,22.43078,0,39.61,23.83,1,2,1,"Payton",1.54693346354167,"0021500189"
"5530",130,"-1","ball",NA,NA,NA,86.473,24.68678,10.03382,39.61,23.83,1,2,1,"Payton",6.41567755580042,"0021500189"
"5531",130,"201956","Casspi","Omri","F",1610612758,87.27632,24.40722,0,39.61,23.83,1,2,1,"Payton",3.26156944403787,"0021500189"
"5532",130,"201158","Belinelli","Marco","G-F",1610612758,87.75259,31.4946,0,39.61,23.83,1,2,1,"Payton",1.4126180592255,"0021500189"
"5533",130,"203901","Payton","Elfrid","G",1610612753,89.18266,25.42646,0,39.61,23.83,1,2,1,"Payton",4.85086592785255,"0021500189"
"5534",148,"201954","Collison","Darren","G",1610612758,8.11672,45.47399,0,662.86,12.9,2,1,2,"Koufos",3.16350180032018,"0021500189"
"5535",148,"203894","Napier","Shabazz","G",1610612753,10.56783,38.30226,0,662.86,12.9,2,1,2,"Koufos",0.749021366726426,"0021500189"
"5536",148,"203932","Gordon","Aaron","F",1610612753,24.82738,34.11269,0,662.86,12.9,2,1,2,"Koufos",5.55898679012866,"0021500189"
"5537",148,"-1","ball",NA,NA,NA,29.30914,39.83212,3.37772,662.86,12.9,2,1,2,"Koufos",15.2232705997758,"0021500189"
"5538",148,"1626161","Cauley-Stein","Willie","C",1610612758,2.64086,17.92516,0,662.86,12.9,2,1,2,"Koufos",5.35819145167695,"0021500189"
"5539",148,"1626209","Hezonja","Mario","G-F",1610612753,8.91368,8.43435,0,662.86,12.9,2,1,2,"Koufos",2.22286852435417,"0021500189"
"5540",148,"203095","Fournier","Evan","F",1610612753,25.30158,39.2275,0,662.86,12.9,2,1,2,"Koufos",7.40166411952765,"0021500189"
"5541",148,"201585","Koufos","Kosta","C",1610612758,26.92044,38.26466,0,662.86,12.9,2,1,2,"Koufos",3.65493393515092,"0021500189"
"5542",148,"201160","Smith","Jason","F-C",1610612753,5.46311,19.55475,0,662.86,12.9,2,1,2,"Koufos",1.44563604216522,"0021500189"
"5543",148,"201158","Belinelli","Marco","G-F",1610612758,28.9195,39.76704,0,662.86,12.9,2,1,2,"Koufos",8.9087878237341,"0021500189"
"5544",148,"201956","Casspi","Omri","F",1610612758,10.33779,1.46728,0,662.86,12.9,2,1,2,"Koufos",2.4389994122211,"0021500189"
"5545",172,"203095","Fournier","Evan","F",1610612753,8.68159,28.88767,0,534.36,22.24,2,1,1,"Vucevic",0.942749701670829,"0021500189"
"5546",172,"201585","Koufos","Kosta","C",1610612758,8.90374,21.16268,0,534.36,22.24,2,1,1,"Vucevic",6.56249105717131,"0021500189"
"5547",172,"-1","ball",NA,NA,NA,9.54779,17.21765,8.1367,534.36,22.24,2,1,1,"Vucevic",12.0725633265445,"0021500189"
"5548",172,"202696","Vucevic","Nikola","C",1610612753,11.23846,19.46199,0,534.36,22.24,2,1,1,"Vucevic",4.67019302113754,"0021500189"
"5549",172,"1626161","Cauley-Stein","Willie","C",1610612758,14.10584,23.37369,0,534.36,22.24,2,1,1,"Vucevic",8.82157267028958,"0021500189"
"5550",172,"201956","Casspi","Omri","F",1610612758,14.65258,23.45407,0,534.36,22.24,2,1,1,"Vucevic",5.7727539813704,"0021500189"
"5551",172,"203894","Napier","Shabazz","G",1610612753,22.07951,9.9456,0,534.36,22.24,2,1,1,"Vucevic",6.5018280830983,"0021500189"
"5552",172,"203094","Nicholson","Andrew","F",1610612753,22.30704,13.45448,0,534.36,22.24,2,1,1,"Vucevic",17.4429131009276,"0021500189"
"5553",172,"201158","Belinelli","Marco","G-F",1610612758,22.93234,43.58768,0,534.36,22.24,2,1,1,"Vucevic",10.5451665800378,"0021500189"
"5554",172,"1626209","Hezonja","Mario","G-F",1610612753,28.49181,35.48404,0,534.36,22.24,2,1,1,"Vucevic",15.6988417023667,"0021500189"
"5555",172,"201954","Collison","Darren","G",1610612758,36.90453,21.59285,0,534.36,22.24,2,1,1,"Vucevic",4.71716720825103,"0021500189"
"5556",188,"1626209","Hezonja","Mario","G-F",1610612753,59.89378,35.93311,0,476.05,13.9,2,1,1,"Napier",4.26908862172602,"0021500189"
"5557",188,"201954","Collison","Darren","G",1610612758,61.32915,9.58772,0,476.05,13.9,2,1,1,"Napier",1.10175461090747,"0021500189"
"5558",188,"203894","Napier","Shabazz","G",1610612753,76.93312,21.1845,0,476.05,13.9,2,1,1,"Napier",3.82806322705199,"0021500189"
"5559",188,"201158","Belinelli","Marco","G-F",1610612758,77.152,32.74335,0,476.05,13.9,2,1,1,"Napier",6.04487196475664,"0021500189"
"5560",188,"-1","ball",NA,NA,NA,77.59043,19.62348,8.00652,476.05,13.9,2,1,1,"Napier",34.9835888481289,"0021500189"
"5561",188,"1626161","Cauley-Stein","Willie","C",1610612758,82.10797,21.18958,0,476.05,13.9,2,1,1,"Napier",1.69316606170188,"0021500189"
"5562",188,"201585","Koufos","Kosta","C",1610612758,82.13699,15.09342,0,476.05,13.9,2,1,1,"Napier",7.78232166214598,"0021500189"
"5563",188,"203094","Nicholson","Andrew","F",1610612753,83.34734,18.04931,0,476.05,13.9,2,1,1,"Napier",5.78320508293105,"0021500189"
"5564",188,"202696","Vucevic","Nikola","C",1610612753,85.26533,21.33117,0,476.05,13.9,2,1,1,"Napier",2.14793363000461,"0021500189"
"5565",188,"203463","McLemore","Ben","G",1610612758,86.75983,26.39703,0,476.05,13.9,2,1,1,"Napier",4.70021419932371,"0021500189"
"5566",188,"203095","Fournier","Evan","F",1610612753,87.17848,1.92815,0,476.05,13.9,2,1,1,"Napier",1.96620900803552,"0021500189"
"5567",190,"201954","Collison","Darren","G",1610612758,87.58437,8.76158,0,479.06,16.9,2,1,1,"Nicholson",2.93774261564532,"0021500189"
"5568",190,"203894","Napier","Shabazz","G",1610612753,68.18483,9.52677,0,479.06,16.9,2,1,1,"Nicholson",0.530320293107071,"0021500189"
"5569",190,"1626209","Hezonja","Mario","G-F",1610612753,84.11509,46.28944,0,479.06,16.9,2,1,1,"Nicholson",6.62340853821115,"0021500189"
"5570",190,"203094","Nicholson","Andrew","F",1610612753,90.55834,19.1205,0,479.06,16.9,2,1,1,"Nicholson",0.732491579516292,"0021500189"
"5571",190,"201585","Koufos","Kosta","C",1610612758,76.53581,16.37435,0,479.06,16.9,2,1,1,"Nicholson",6.09945871189515,"0021500189"
"5572",190,"203463","McLemore","Ben","G",1610612758,78.11584,26.05001,0,479.06,16.9,2,1,1,"Nicholson",7.61060941219434,"0021500189"
"5573",190,"201158","Belinelli","Marco","G-F",1610612758,86.39213,34.05921,0,479.06,16.9,2,1,1,"Nicholson",4.71766538693856,"0021500189"
"5574",190,"1626161","Cauley-Stein","Willie","C",1610612758,88.73677,22.65575,0,479.06,16.9,2,1,1,"Nicholson",2.68426589708391,"0021500189"
"5575",190,"202696","Vucevic","Nikola","C",1610612753,74.62005,28.48273,0,479.06,16.9,2,1,1,"Nicholson",11.5782812980322,"0021500189"
"5576",190,"203095","Fournier","Evan","F",1610612753,88.83982,1.90788,0,479.06,16.9,2,1,1,"Nicholson",4.58877053676215,"0021500189"
"5577",190,"-1","ball",NA,NA,NA,88.71308,21.3122,11.53412,479.06,16.9,2,1,1,"Nicholson",16.695266571413,"0021500189"
"5578",207,"202326","Cousins","DeMarcus","F-C",1610612758,28.12214,30.51301,0,427.72,14.92,2,1,1,"Vucevic",3.97477890929426,"0021500189"
"5579",207,"202699","Harris","Tobias","F",1610612753,9.64304,22.83423,0,427.72,14.92,2,1,1,"Vucevic",5.87988859909454,"0021500189"
"5580",207,"201158","Belinelli","Marco","G-F",1610612758,10.23912,48.31503,0,427.72,14.92,2,1,1,"Vucevic",9.24730938789855,"0021500189"
"5581",207,"201954","Collison","Darren","G",1610612758,7.62114,32.4577,0,427.72,14.92,2,1,1,"Vucevic",10.8765090488095,"0021500189"
"5582",207,"-1","ball",NA,NA,NA,9.13745,28.45465,11.46753,427.72,14.92,2,1,1,"Vucevic",15.7958866716025,"0021500189"
"5583",207,"203463","McLemore","Ben","G",1610612758,16.1617,3.79321,0,427.72,14.92,2,1,1,"Vucevic",9.25753585572106,"0021500189"
"5584",207,"203506","Oladipo","Victor","G",1610612753,7.75046,39.31079,0,427.72,14.92,2,1,1,"Vucevic",2.50732970131734,"0021500189"
"5585",207,"202696","Vucevic","Nikola","C",1610612753,9.00948,31.17457,0,427.72,14.92,2,1,1,"Vucevic",1.19169440527129,"0021500189"
"5586",207,"203901","Payton","Elfrid","G",1610612753,10.17643,34.17172,0,427.72,14.92,2,1,1,"Vucevic",9.43804135801043,"0021500189"
"5587",207,"203094","Nicholson","Andrew","F",1610612753,11.36773,27.803,0,427.72,14.92,2,1,1,"Vucevic",6.31270581640127,"0021500189"
"5588",207,"1626161","Cauley-Stein","Willie","C",1610612758,12.45623,23.09168,0,427.72,14.92,2,1,1,"Vucevic",4.80034169200375,"0021500189"
"5589",209,"203901","Payton","Elfrid","G",1610612753,60.12944,21.90238,0,397.53,9.71,2,1,1,"Oladipo",3.86965404067823,"0021500189"
"5590",209,"202696","Vucevic","Nikola","C",1610612753,66.10347,34.68751,0,397.53,9.71,2,1,1,"Oladipo",6.29097032087588,"0021500189"
"5591",209,"202699","Harris","Tobias","F",1610612753,78.84282,48.63417,0,397.53,9.71,2,1,1,"Oladipo",9.91172374738977,"0021500189"
"5592",209,"1626161","Cauley-Stein","Willie","C",1610612758,81.3105,44.44121,0,397.53,9.71,2,1,1,"Oladipo",7.36444499616803,"0021500189"
"5593",209,"201954","Collison","Darren","G",1610612758,81.76385,25.67423,0,397.53,9.71,2,1,1,"Oladipo",2.51859872529644,"0021500189"
"5594",209,"202326","Cousins","DeMarcus","F-C",1610612758,85.18069,30.10207,0,397.53,9.71,2,1,1,"Oladipo",1.59934559371201,"0021500189"
"5595",209,"203094","Nicholson","Andrew","F",1610612753,86.69692,16.48346,0,397.53,9.71,2,1,1,"Oladipo",5.015623140577,"0021500189"
"5596",209,"203463","McLemore","Ben","G",1610612758,86.79,16.57323,0,397.53,9.71,2,1,1,"Oladipo",5.19100317406338,"0021500189"
"5597",209,"-1","ball",NA,NA,NA,87.73225,19.65601,10.20468,397.53,9.71,2,1,1,"Oladipo",12.1047477933529,"0021500189"
"5598",209,"201158","Belinelli","Marco","G-F",1610612758,89.16307,17.59149,0,397.53,9.71,2,1,1,"Oladipo",1.75460554683986,"0021500189"
"5599",209,"203506","Oladipo","Victor","G",1610612753,90.61475,18.8468,0,397.53,9.71,2,1,1,"Oladipo",1.10541841979087,"0021500189"
"5600",221,"203463","McLemore","Ben","G",1610612758,72.29722,22.95394,0,377.58,5.39,2,1,1,"Payton",3.92353404351626,"0021500189"
"5601",221,"201954","Collison","Darren","G",1610612758,85.43766,31.07459,0,377.58,5.39,2,1,1,"Payton",3.01283326087192,"0021500189"
"5602",221,"203506","Oladipo","Victor","G",1610612753,64.54436,10.60902,0,377.58,5.39,2,1,1,"Payton",2.39828267008443,"0021500189"
"5603",221,"202696","Vucevic","Nikola","C",1610612753,74.92058,33.78293,0,377.58,5.39,2,1,1,"Payton",4.55907651053525,"0021500189"
"5604",221,"202699","Harris","Tobias","F",1610612753,86.86417,16.33782,0,377.58,5.39,2,1,1,"Payton",2.26981209385454,"0021500189"
"5605",221,"202326","Cousins","DeMarcus","F-C",1610612758,89.29396,26.87814,0,377.58,5.39,2,1,1,"Payton",0.441025102035101,"0021500189"
"5606",221,"201956","Casspi","Omri","F",1610612758,89.54492,19.14823,0,377.58,5.39,2,1,1,"Payton",6.09932714654984,"0021500189"
"5607",221,"201158","Belinelli","Marco","G-F",1610612758,78.9987,8.50685,0,377.58,5.39,2,1,1,"Payton",3.72211378589659,"0021500189"
"5608",221,"203094","Nicholson","Andrew","F",1610612753,89.88111,28.77839,0,377.58,5.39,2,1,1,"Payton",3.97523261308459,"0021500189"
"5609",221,"203901","Payton","Elfrid","G",1610612753,96.54172,25.0392,0,377.58,5.39,2,1,1,"Payton",6.55446285223032,"0021500189"
"5610",221,"-1","ball",NA,NA,NA,94.69094,23.06472,7.27812,377.58,5.39,2,1,1,"Payton",28.2678435959098,"0021500189"
"5611",223,"203463","McLemore","Ben","G",1610612758,72.87166,18.39648,0,376.5,4.32,2,1,2,"Cousins",2.51353963876106,"0021500189"
"5612",223,"202696","Vucevic","Nikola","C",1610612753,75.7641,34.12896,0,376.5,4.32,2,1,2,"Cousins",2.26518511333063,"0021500189"
"5613",223,"-1","ball",NA,NA,NA,85.60618,24.50272,4.53907,376.5,4.32,2,1,2,"Cousins",20.9568864077208,"0021500189"
"5614",223,"201954","Collison","Darren","G",1610612758,85.0435,31.04161,0,376.5,4.32,2,1,2,"Cousins",2.821351418757,"0021500189"
"5615",223,"203094","Nicholson","Andrew","F",1610612753,88.04589,33.00824,0,376.5,4.32,2,1,2,"Cousins",2.48416799845125,"0021500189"
"5616",223,"201956","Casspi","Omri","F",1610612758,89.12658,18.34741,0,376.5,4.32,2,1,2,"Cousins",4.82206815434508,"0021500189"
"5617",223,"203901","Payton","Elfrid","G",1610612753,98.35099,23.23631,0,376.5,4.32,2,1,2,"Cousins",5.05467087864263,"0021500189"
"5618",223,"202326","Cousins","DeMarcus","F-C",1610612758,88.22136,25.87303,0,376.5,4.32,2,1,2,"Cousins",1.54706979202802,"0021500189"
"5619",223,"201158","Belinelli","Marco","G-F",1610612758,76.4035,9.74038,0,376.5,4.32,2,1,2,"Cousins",2.82889710869092,"0021500189"
"5620",223,"202699","Harris","Tobias","F",1610612753,85.062,20.19347,0,376.5,4.32,2,1,2,"Cousins",9.13072155768845,"0021500189"
"5621",223,"203506","Oladipo","Victor","G",1610612753,63.60418,12.35314,0,376.5,4.32,2,1,2,"Cousins",2.96876755915812,"0021500189"
"5622",225,"203506","Oladipo","Victor","G",1610612753,58.58408,23.48632,0,372.39,0.2,2,2,2,"McLemore",2.57067578739694,"0021500189"
"5623",225,"203463","McLemore","Ben","G",1610612758,62.44641,23.985,0,372.39,0.2,2,2,2,"McLemore",9.77194905572549,"0021500189"
"5624",225,"201954","Collison","Darren","G",1610612758,63.02676,27.16729,0,372.39,0.2,2,2,2,"McLemore",16.3869629446975,"0021500189"
"5625",225,"-1","ball",NA,NA,NA,65.31274,24.04223,14.38356,372.39,0.2,2,2,2,"McLemore",21.5111913816142,"0021500189"
"5626",225,"202696","Vucevic","Nikola","C",1610612753,68.48501,13.9009,0,372.39,0.2,2,2,2,"McLemore",5.51100864888973,"0021500189"
"5627",225,"203094","Nicholson","Andrew","F",1610612753,70.35116,42.99085,0,372.39,0.2,2,2,2,"McLemore",2.85967197160085,"0021500189"
"5628",225,"203901","Payton","Elfrid","G",1610612753,83.26508,5.30513,0,372.39,0.2,2,2,2,"McLemore",9.44513747025775,"0021500189"
"5629",225,"201158","Belinelli","Marco","G-F",1610612758,84.91695,11.20842,0,372.39,0.2,2,2,2,"McLemore",3.79450951417052,"0021500189"
"5630",225,"201956","Casspi","Omri","F",1610612758,85.8955,17.87738,0,372.39,0.2,2,2,2,"McLemore",2.77934688821009,"0021500189"
"5631",225,"202326","Cousins","DeMarcus","F-C",1610612758,85.89762,29.43382,0,372.39,0.2,2,2,2,"McLemore",2.35270764891267,"0021500189"
"5632",225,"202699","Harris","Tobias","F",1610612753,89.89867,33.6183,0,372.39,0.2,2,2,2,"McLemore",5.42846805515081,"0021500189"
"5633",243,"203506","Oladipo","Victor","G",1610612753,63.08972,29.20987,0,288.65,4.57,2,1,1,"Harris",1.44362013755814,"0021500189"
"5634",243,"202699","Harris","Tobias","F",1610612753,79.87546,19.6936,0,288.65,4.57,2,1,1,"Harris",1.17285097692037,"0021500189"
"5635",243,"-1","ball",NA,NA,NA,82.37379,21.27885,12.56595,288.65,4.57,2,1,1,"Harris",13.3884015022417,"0021500189"
"5636",243,"203463","McLemore","Ben","G",1610612758,82.89231,18.64314,0,288.65,4.57,2,1,1,"Harris",11.3138610676402,"0021500189"
"5637",243,"201956","Casspi","Omri","F",1610612758,83.16415,26.01662,0,288.65,4.57,2,1,1,"Harris",5.63564858075744,"0021500189"
"5638",243,"202326","Cousins","DeMarcus","F-C",1610612758,83.32161,21.1439,0,288.65,4.57,2,1,1,"Harris",2.46875817245527,"0021500189"
"5639",243,"202696","Vucevic","Nikola","C",1610612753,85.76491,19.03403,0,288.65,4.57,2,1,1,"Harris",4.92700682542883,"0021500189"
"5640",243,"200765","Rondo","Rajon","G",1610612758,86.44969,16.4145,0,288.65,4.57,2,1,1,"Harris",7.96623384908492,"0021500189"
"5641",243,"201954","Collison","Darren","G",1610612758,86.90023,29.28304,0,288.65,4.57,2,1,1,"Harris",5.31015694948243,"0021500189"
"5642",243,"203094","Nicholson","Andrew","F",1610612753,87.28884,29.16017,0,288.65,4.57,2,1,1,"Harris",5.71700121246221,"0021500189"
"5643",243,"203901","Payton","Elfrid","G",1610612753,88.17655,1.8817,0,288.65,4.57,2,1,1,"Harris",0.710397855628454,"0021500189"
"5644",254,"203094","Nicholson","Andrew","F",1610612753,3.26235,27.97557,0,214.78,15.27,2,2,1,"Vucevic",4.30622748225254,"0021500189"
"5645",254,"202326","Cousins","DeMarcus","F-C",1610612758,4.43927,23.30522,0,214.78,15.27,2,2,1,"Vucevic",0.611322097614075,"0021500189"
"5646",254,"-1","ball",NA,NA,NA,5.01704,24.98258,6.91638,214.78,15.27,2,2,1,"Vucevic",14.1315961701577,"0021500189"
"5647",254,"203901","Payton","Elfrid","G",1610612753,5.99841,34.19585,0,214.78,15.27,2,2,1,"Vucevic",9.14123611653724,"0021500189"
"5648",254,"201954","Collison","Darren","G",1610612758,6.66604,3.10984,0,214.78,15.27,2,2,1,"Vucevic",4.32292252941379,"0021500189"
"5649",254,"202696","Vucevic","Nikola","C",1610612753,7.3071,23.39244,0,214.78,15.27,2,2,1,"Vucevic",3.05540297183741,"0021500189"
"5650",254,"200765","Rondo","Rajon","G",1610612758,7.30926,14.5003,0,214.78,15.27,2,2,1,"Vucevic",10.2845111400897,"0021500189"
"5651",254,"203506","Oladipo","Victor","G",1610612753,12.83067,6.97559,0,214.78,15.27,2,2,1,"Vucevic",5.4988187651987,"0021500189"
"5652",254,"202699","Harris","Tobias","F",1610612753,19.10097,21.51971,0,214.78,15.27,2,2,1,"Vucevic",5.69133556141768,"0021500189"
"5653",254,"201956","Casspi","Omri","F",1610612758,29.65725,36.16723,0,214.78,15.27,2,2,1,"Vucevic",4.50084672980065,"0021500189"
"5654",254,"203463","McLemore","Ben","G",1610612758,32.85933,13.92083,0,214.78,15.27,2,2,1,"Vucevic",3.17946558070798,"0021500189"
"5655",258,"203094","Nicholson","Andrew","F",1610612753,76.4894,3.99833,0,147.35,10.41,2,1,1,"Oladipo",3.59552777169525,"0021500189"
"5656",258,"200765","Rondo","Rajon","G",1610612758,81.7877,29.0787,0,147.35,10.41,2,1,1,"Oladipo",1.22995506142503,"0021500189"
"5657",258,"202699","Harris","Tobias","F",1610612753,83.96354,25.57246,0,147.35,10.41,2,1,1,"Oladipo",2.55493009016401,"0021500189"
"5658",258,"203463","McLemore","Ben","G",1610612758,84.97204,38.068,0,147.35,10.41,2,1,1,"Oladipo",10.7685686262296,"0021500189"
"5659",258,"201956","Casspi","Omri","F",1610612758,85.0833,21.93029,0,147.35,10.41,2,1,1,"Oladipo",1.19851030254756,"0021500189"
"5660",258,"202326","Cousins","DeMarcus","F-C",1610612758,85.5748,29.22171,0,147.35,10.41,2,1,1,"Oladipo",1.46265212883997,"0021500189"
"5661",258,"202696","Vucevic","Nikola","C",1610612753,87.26604,23.04988,0,147.35,10.41,2,1,1,"Oladipo",0.992089477441424,"0021500189"
"5662",258,"203506","Oladipo","Victor","G",1610612753,90.11331,48.13907,0,147.35,10.41,2,1,1,"Oladipo",2.37212528735443,"0021500189"
"5663",258,"203901","Payton","Elfrid","G",1610612753,92.36428,32.13351,0,147.35,10.41,2,1,1,"Oladipo",5.37184120917249,"0021500189"
"5664",258,"-1","ball",NA,NA,NA,92.77582,47.70178,3.87634,147.35,10.41,2,1,1,"Oladipo",6.07512768802293,"0021500189"
"5665",258,"201954","Collison","Darren","G",1610612758,94.76264,30.21547,0,147.35,10.41,2,1,1,"Oladipo",1.36266136945784,"0021500189"
"5666",307,"-1","ball",NA,NA,NA,9.51676,22.71893,3.11584,670.28,19.36,3,1,1,"Vucevic",2.86968972898262,"0021500189"
"5667",307,"203095","Fournier","Evan","F",1610612753,35.18853,13.43313,0,670.28,19.36,3,1,1,"Vucevic",1.23321592416967,"0021500189"
"5668",307,"202326","Cousins","DeMarcus","F-C",1610612758,5.16566,21.50529,0,670.28,19.36,3,1,1,"Vucevic",1.17905189830931,"0021500189"
"5669",307,"203901","Payton","Elfrid","G",1610612753,15.83187,25.56275,0,670.28,19.36,3,1,1,"Vucevic",6.1278256967334,"0021500189"
"5670",307,"203506","Oladipo","Victor","G",1610612753,43.72578,22.10427,0,670.28,19.36,3,1,1,"Vucevic",1.47251950989864,"0021500189"
"5671",307,"203463","McLemore","Ben","G",1610612758,9.09848,28.6419,0,670.28,19.36,3,1,1,"Vucevic",3.06931595150451,"0021500189"
"5672",307,"202696","Vucevic","Nikola","C",1610612753,7.75113,25.01529,0,670.28,19.36,3,1,1,"Vucevic",6.13910517992412,"0021500189"
"5673",307,"201954","Collison","Darren","G",1610612758,9.55865,25.10363,0,670.28,19.36,3,1,1,"Vucevic",6.31067714398708,"0021500189"
"5674",307,"200765","Rondo","Rajon","G",1610612758,11.2973,5.07507,0,670.28,19.36,3,1,1,"Vucevic",2.30878956551147,"0021500189"
"5675",307,"1626161","Cauley-Stein","Willie","C",1610612758,9.9625,21.41025,0,670.28,19.36,3,1,1,"Vucevic",8.71244575059503,"0021500189"
"5676",307,"202699","Harris","Tobias","F",1610612753,28.06757,40.98349,0,670.28,19.36,3,1,1,"Vucevic",3.23415422495365,"0021500189"
"5677",309,"203095","Fournier","Evan","F",1610612753,35.18853,13.43313,0,670.28,19.36,3,1,1,"Vucevic",1.23321592416967,"0021500189"
"5678",309,"1626161","Cauley-Stein","Willie","C",1610612758,9.9625,21.41025,0,670.28,19.36,3,1,1,"Vucevic",8.71244575059503,"0021500189"
"5679",309,"203901","Payton","Elfrid","G",1610612753,15.83187,25.56275,0,670.28,19.36,3,1,1,"Vucevic",6.1278256967334,"0021500189"
"5680",309,"203463","McLemore","Ben","G",1610612758,9.09848,28.6419,0,670.28,19.36,3,1,1,"Vucevic",3.06931595150451,"0021500189"
"5681",309,"203506","Oladipo","Victor","G",1610612753,43.72578,22.10427,0,670.28,19.36,3,1,1,"Vucevic",1.47251950989864,"0021500189"
"5682",309,"202326","Cousins","DeMarcus","F-C",1610612758,5.16566,21.50529,0,670.28,19.36,3,1,1,"Vucevic",1.17905189830931,"0021500189"
"5683",309,"201954","Collison","Darren","G",1610612758,9.55865,25.10363,0,670.28,19.36,3,1,1,"Vucevic",6.31067714398708,"0021500189"
"5684",309,"202699","Harris","Tobias","F",1610612753,28.06757,40.98349,0,670.28,19.36,3,1,1,"Vucevic",3.23415422495365,"0021500189"
"5685",309,"202696","Vucevic","Nikola","C",1610612753,7.75113,25.01529,0,670.28,19.36,3,1,1,"Vucevic",6.13910517992412,"0021500189"
"5686",309,"200765","Rondo","Rajon","G",1610612758,11.2973,5.07507,0,670.28,19.36,3,1,1,"Vucevic",2.30878956551147,"0021500189"
"5687",309,"-1","ball",NA,NA,NA,9.51676,22.71893,3.11584,670.28,19.36,3,1,1,"Vucevic",2.86968972898262,"0021500189"
"5688",311,"202326","Cousins","DeMarcus","F-C",1610612758,5.0385,21.37929,0,670.08,19.18,3,1,2,"Collison",1.36956763392843,"0021500189"
"5689",311,"202696","Vucevic","Nikola","C",1610612753,8.21532,26.19194,0,670.08,19.18,3,1,2,"Collison",6.2652030796189,"0021500189"
"5690",311,"203463","McLemore","Ben","G",1610612758,9.02686,28.09609,0,670.08,19.18,3,1,2,"Collison",1.51124334675877,"0021500189"
"5691",311,"-1","ball",NA,NA,NA,9.92734,23.12088,3.04372,670.08,19.18,3,1,2,"Collison",2.85360207949825,"0021500189"
"5692",311,"201954","Collison","Darren","G",1610612758,10.41238,26.07221,0,670.08,19.18,3,1,2,"Collison",6.79062290525391,"0021500189"
"5693",311,"1626161","Cauley-Stein","Willie","C",1610612758,11.48586,22.22373,0,670.08,19.18,3,1,2,"Collison",8.27108871994559,"0021500189"
"5694",311,"200765","Rondo","Rajon","G",1610612758,11.6619,4.8039,0,670.08,19.18,3,1,2,"Collison",2.19057828498581,"0021500189"
